,PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_is_Earth,HomePlanet_is_Europa,HomePlanet_is_Mars,Destination_is_55 Cancri e,Destination_is_PSO J318.5-22,Destination_is_TRAPPIST-1e,TotalConsume,group_num,cabin_num,deck_is_A,deck_is_B,deck_is_C,deck_is_D,deck_is_E,deck_is_F,deck_is_G,deck_is_T,side_is_P,side_is_S,is_kid,is_elder
121,0128_02,0.0,E/8/S,45.0,0.0,0.1467857890695889,0.00020125448629792372,0.0,0.0,0.0,Barave Fles,0,0,0,1,0,0,1,2109.0,2,8,0,0,0,0,1,0,0,0,0,1,False,True
122,0129_01,1.0,G/22/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Race Fowles,1,1,0,0,0,1,0,2109.0,1,22,0,0,0,0,0,0,1,0,0,1,False,True
123,0133_01,1.0,F/29/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Flynx Blie,1,0,0,1,0,0,1,0.0,2,29,0,0,0,0,0,1,0,0,0,1,False,True
124,0133_02,0.0,D/5/S,36.0,0.0,0.19110769875061073,0.0,0.0,0.0,0.0,Egrasp Blie,0,0,0,1,0,0,1,2738.0,2,5,0,0,0,1,0,0,0,0,0,1,False,True
125,0134_01,0.0,G/17/P,19.0,0.0,0.0,0.00046959380136182204,0.031074408309211647,0.0,0.0,Camina Harmontry,1,1,0,0,0,0,1,744.0,1,17,0,0,0,0,0,0,1,0,1,0,False,True
126,0136_01,0.0,G/23/S,47.0,0.0,0.006770433447337195,0.014020729212088686,0.005363528009535161,0.0011156729739378794,0.002279037003273526,Camina Harmontry,0,1,0,0,0,1,0,721.0,1,23,0,0,0,0,0,0,1,0,0,1,False,True
127,0138_01,1.0,G/18/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,1,1,0,0,0,0,1,0.0,2,18,0,0,0,0,0,0,1,0,1,0,False,True
128,0138_02,0.0,E/5/P,34.0,0.0,0.0,0.0007379331164257203,0.0,0.02516958229203856,0.008577466539593088,Monah Gambs,0,1,0,0,0,0,0,793.0,2,5,0,0,0,0,1,0,0,0,1,0,False,True
129,0139_01,1.0,C/6/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Charda Myling,1,0,1,0,1,0,0,0.0,1,6,0,0,1,0,0,0,0,0,0,1,False,True
130,0140_01,1.0,G/19/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,1,1,0,0,0,0,1,0.0,2,19,0,0,0,0,0,0,1,0,1,0,False,True
131,0140_02,0.0,F/29/P,26.0,0.0,0.030711244503385218,0.0,0.0,0.0,0.019143910827497616,Verney Whitakers,0,1,0,0,0,0,1,902.0,2,29,0,0,0,0,0,1,0,0,1,0,False,True
132,0141_01,0.0,F/30/P,31.0,0.0,0.030711244503385218,0.0,0.004129065213689767,0.0,0.0,Pyrohs Harte,0,0,0,1,0,0,1,902.0,1,30,0,0,0,0,0,1,0,0,1,0,False,True
133,0144_01,0.0,F/31/S,20.0,0.0,0.0,0.01408781404085466,0.008939213349225268,0.0,0.0,Guadae Dayers,1,1,0,0,0,0,1,630.0,1,31,0,0,0,0,0,1,0,0,0,1,False,True
134,0146_01,0.0,G/25/S,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,0,1,0,0,0,0,1,0.0,1,25,0,0,0,0,0,0,1,0,0,1,False,True
135,0147_01,1.0,G/26/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,1,1,0,0,0,0,1,0.0,1,26,0,0,0,0,0,0,1,0,0,1,False,True
136,0148_01,0.0,F/31/P,42.0,0.0,0.07482375933552035,0.0,0.0004256768261535842,0.0,0.003149214768159781,Corsh Pashe,0,0,0,1,0,0,1,1158.0,1,31,0,0,0,0,0,1,0,0,1,0,False,True
137,0149_01,1.0,G/27/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,1,1,0,0,1,0,0,0.0,1,27,0,0,0,0,0,0,1,0,0,1,False,True
138,0151_01,1.0,G/20/P,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanie Simson,0,1,0,0,1,0,0,0.0,1,20,0,0,0,0,0,0,1,0,1,0,False,True
139,0152_01,0.0,F/32/P,41.0,0.0,0.0,0.0,0.0,0.0,0.025152281108855094,Andan Estron,0,1,0,0,0,0,0,607.0,1,32,0,0,0,0,0,1,0,0,1,0,False,True
140,0160_01,0.0,G/22/P,22.0,0.0,0.28749912752146295,0.0,0.0,0.0,0.002527659221812456,Gory Atkinney,0,1,0,0,0,0,1,4180.0,1,22,0,0,0,0,0,0,1,0,1,0,False,True
141,0163_01,1.0,B/8/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,1,0,1,0,0,0,1,0.0,2,8,0,1,0,0,0,0,0,0,1,0,False,True
142,0163_02,1.0,B/8/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,1,0,1,0,0,0,1,0.0,2,8,0,1,0,0,0,0,0,0,1,0,False,True
143,0164_01,0.0,G/28/S,57.0,0.0,0.0034899141481119565,0.05661959547848254,0.0,0.0,0.005593999917125927,Fany Hutchinton,1,1,0,0,0,0,1,0.0,2,28,0,0,0,0,0,0,1,0,0,1,False,True
144,0164_02,1.0,G/28/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,0,1,0,0,0,1,0,0.0,2,28,0,0,0,0,0,0,1,0,0,1,False,True
145,0165_01,1.0,F/37/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Graven Anche,1,0,0,1,0,0,1,0.0,1,37,0,0,0,0,0,1,0,0,1,0,False,True
146,0167_01,1.0,F/35/S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Miten Floaf,1,0,0,1,0,0,1,0.0,2,35,0,0,0,0,0,1,0,0,0,1,False,True
147,0167_02,0.0,F/35/S,27.0,0.0,0.09527465624345641,0.0,0.002043248765537204,0.0009817922170653338,0.005676873989972237,Rios Floaf,0,0,0,1,0,0,1,1572.0,2,35,0,0,0,0,0,1,0,0,0,1,False,True
148,0169_01,1.0,G/23/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,0,1,0,0,0,0,1,0.0,1,23,0,0,0,0,0,0,1,0,1,0,False,True
149,0170_01,0.0,E/10/S,24.0,0.0,0.0,0.0,0.0,0.009862549089610853,0.023494799651928893,Mollie Mcmahoney,0,1,0,0,0,0,1,788.0,1,10,0,0,0,0,1,0,0,0,0,1,False,True
150,0171_01,1.0,G/30/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,1,1,0,0,0,1,0,0.0,1,30,0,0,0,0,0,0,1,0,0,1,False,True
151,0172_01,1.0,G/24/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,1,1,0,0,0,0,1,0.0,1,24,0,0,0,0,0,0,1,0,1,0,False,True
152,0173_01,0.0,E/11/S,58.0,0.0,0.0,0.033039278167242475,0.0,0.00022313459478757588,0.0,Hilip Grifford,1,1,0,0,0,0,1,990.0,1,11,0,0,0,0,1,0,0,0,0,1,False,True
153,0174_01,0.0,F/38/P,21.0,0.0,0.02003210721016263,0.0,0.0006810829218457347,0.005132095680114245,0.0072514813740521275,Doryn Lambles,0,1,0,0,1,0,0,593.0,1,38,0,0,0,0,0,1,0,0,1,0,False,True
154,0177_01,0.0,B/2/S,38.0,0.0,0.0,0.3470298192063865,4.256768261535842e-05,0.6680649767940021,0.08747358388928024,Toperon Iniouser,0,0,1,0,0,0,1,27428.0,1,2,0,1,0,0,0,0,0,0,0,1,False,True
155,0178_01,0.0,D/6/S,38.0,0.0,0.2382913380330844,0.0,0.0068533969010727055,0.0012495537308104248,0.004931007334355447,Wees Knik,0,0,0,1,0,0,1,3722.0,1,6,0,0,0,1,0,0,0,0,0,1,False,True
156,0179_01,0.0,G/26/P,19.0,0.0,6.979828296223913e-05,0.007345788749874216,0.028648050400136217,8.925383791503035e-05,0.0004558074006547052,Elaney Webstephrey,1,1,0,0,0,0,1,906.0,3,26,0,0,0,0,0,0,1,0,1,0,False,True
157,0179_02,0.0,G/26/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,0,1,0,0,0,0,1,0.0,3,26,0,0,0,0,0,0,1,0,1,0,True,False
158,0179_03,0.0,G/26/P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,1,1,0,0,0,0,1,0.0,3,26,0,0,0,0,0,0,1,0,1,0,True,False
159,0181_01,0.0,G/27/P,20.0,0.0,0.0,0.0,0.00012770304784607525,0.013343448768297036,0.0038122073509302616,Nancis Brighttt,0,1,0,0,0,0,1,394.0,1,27,0,0,0,0,0,0,1,0,1,0,False,True
160,0182_01,1.0,C/3/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,1,0,1,0,0,0,1,0.0,1,3,0,0,1,0,0,0,0,0,1,0,False,True
161,0183_01,0.0,F/36/S,37.0,0.0,0.0011865708103580652,0.004897192499916144,0.018133832794142688,0.0,0.009613392450171964,Stany Weaves,1,1,0,0,0,0,1,821.0,1,36,0,0,0,0,0,1,0,0,0,1,False,True
162,0186_01,0.0,G/28/P,25.0,0.0,0.004327493543658826,0.0,0.0,0.0,0.039613806820536196,Camiet Shephendry,0,1,0,0,0,0,1,1018.0,1,28,0,0,0,0,0,0,1,0,1,0,False,True
163,0188_01,1.0,G/31/S,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Branda Romez,1,1,0,0,0,0,1,0.0,1,31,0,0,0,0,0,0,1,0,0,1,False,True
164,0189_01,0.0,E/8/P,49.0,0.0,0.005863055768828087,0.00010062724314896186,0.017069640728758727,0.009014637629418065,0.004060829569469192,Helly Booters,0,1,0,0,1,0,0,788.0,1,8,0,0,0,0,1,0,0,0,1,0,False,True
165,0190_01,1.0,G/32/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Helly Booters,0,1,0,0,1,0,0,0.0,1,32,0,0,0,0,0,0,1,0,0,1,True,False
166,0192_01,1.0,G/29/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,1,1,0,0,0,0,1,0.0,3,29,0,0,0,0,0,0,1,0,1,0,True,False
167,0192_02,0.0,G/29/P,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,0,1,0,0,0,0,1,0.0,3,29,0,0,0,0,0,0,1,0,1,0,True,False
168,0192_03,0.0,G/29/P,39.0,0.0,0.0,0.0,0.0004256768261535842,0.04007497322384863,0.0,Lilace Adavisons,0,1,0,0,0,0,1,908.0,3,29,0,0,0,0,0,0,1,0,1,0,False,True
169,0193_01,1.0,F/41/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sps Raf,1,0,0,1,0,0,1,0.0,3,41,0,0,0,0,0,1,0,0,1,0,True,False
170,0193_02,0.0,F/41/P,23.0,0.0,0.0,0.0,0.00034054146092286734,0.047840057122456266,0.0,Frook Raf,0,0,0,1,0,0,1,0.0,3,41,0,0,0,0,0,1,0,0,1,0,False,True
171,0193_03,0.0,F/41/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goles Raf,1,0,0,1,0,0,1,0.0,3,41,0,0,0,0,0,1,0,0,1,0,True,False
172,0195_01,0.0,F/42/P,39.0,0.0,0.028338102882669088,0.0,0.03690618082751575,0.0,0.0,Bar Floaf,1,0,0,1,0,0,1,1273.0,1,42,0,0,0,0,0,1,0,0,1,0,False,True
173,0196_01,0.0,D/5/P,25.0,0.0,0.07342779367627557,0.0,0.030606163800442704,0.0,0.0002900592549620851,Caper Emead,0,0,0,1,0,1,0,1778.0,1,5,0,0,0,1,0,0,0,0,1,0,False,True
174,0197_01,0.0,C/5/P,36.0,0.0,0.0,0.032603226780263644,0.0,0.03547840057122456,0.023826295943314132,Astrak Dissper,0,0,1,0,0,0,1,2342.0,1,5,0,0,1,0,0,0,0,0,1,0,False,True
175,0198_01,1.0,G/30/P,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,1,1,0,0,0,1,0,0.0,1,30,0,0,0,0,0,0,1,0,1,0,False,True
176,0199_01,1.0,G/33/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,0,1,0,0,0,0,1,0.0,1,33,0,0,0,0,0,0,1,0,0,1,False,True
177,0200_01,1.0,G/31/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,1,1,0,0,0,0,1,0.0,1,31,0,0,0,0,0,0,1,0,1,0,False,True
178,0201_01,1.0,B/3/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,1,0,1,0,0,0,1,0.0,2,3,0,1,0,0,0,0,0,0,0,1,False,True
179,0201_02,1.0,B/3/S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,1,0,1,0,0,0,1,0.0,2,3,0,1,0,0,0,0,0,0,0,1,False,True
180,0202_01,1.0,B/9/P,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,1,0,1,0,1,0,0,0.0,2,9,0,1,0,0,0,0,0,0,1,0,False,True
181,0202_02,0.0,A/2/P,45.0,0.0,0.0,0.08160869419380808,0.0,0.03918243484469832,0.018356607135457673,Vegas Embleng,1,0,1,0,1,0,0,0.0,2,2,1,0,0,0,0,0,0,0,1,0,False,True
182,0203_01,1.0,C/8/S,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,1,0,1,0,0,0,1,0.0,1,8,0,0,1,0,0,0,0,0,0,1,False,True
183,0205_01,0.0,G/34/S,29.0,0.0,0.0,6.708482876597457e-05,0.0028094670526136556,0.0,0.029213110678324286,Carma Oneiles,0,1,0,0,0,0,1,773.0,1,34,0,0,0,0,0,0,1,0,0,1,False,True
184,0206_01,0.0,C/9/S,29.0,0.0,0.00013959656592447826,0.05769295273873813,0.000510812191384301,0.05020528382720457,0.005055318443624912,Nuson Brugashed,1,0,1,0,1,0,0,2981.0,1,9,0,0,1,0,0,0,0,0,0,1,False,True
185,0207_01,1.0,G/32/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,0,1,0,0,0,1,0,0.0,1,32,0,0,0,0,0,0,1,0,1,0,False,True
186,0210_01,1.0,D/6/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Arraid Inicont,1,0,0,0,1,0,0,0.0,1,6,0,0,0,1,0,0,0,0,1,0,False,True
187,0211_01,0.0,F/44/P,29.0,0.0,0.06295805123193969,3.3542414382987286e-05,0.0058317725183041035,0.0,0.0,Pebuts Appie,1,0,0,1,0,0,1,1040.0,3,44,0,0,0,0,0,1,0,0,1,0,False,True
188,0211_02,1.0,F/44/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,1,0,0,1,0,0,1,0.0,3,44,0,0,0,0,0,1,0,0,1,0,True,False
189,0211_03,0.0,F/44/P,17.0,0.0,0.05918894395197878,0.0,0.013068278562915035,0.008122099250267762,0.0,Picers Date,0,0,0,1,0,0,1,1337.0,3,44,0,0,0,0,0,1,0,0,1,0,False,True
190,0212_01,0.0,E/9/P,13.0,0.0,0.013401270328749913,0.0,0.0,0.002275972866833274,0.030621969916711556,Inen Workmans,0,1,0,0,0,0,1,982.0,2,9,0,0,0,0,1,0,0,0,1,0,False,True
191,0212_02,0.0,F/45/P,35.0,0.0,0.010260347595449151,0.00630597390400161,0.0,0.00044626918957515175,0.01603613309576099,Shally Workmans,0,1,0,0,0,0,1,732.0,2,45,0,0,0,0,0,1,0,0,1,0,False,True
192,0213_01,0.0,F/46/P,21.0,0.0,0.025615969847141762,0.009425418441619428,0.0,0.0,0.0060498073177806325,Carita Navages,0,1,0,0,0,0,1,794.0,1,46,0,0,0,0,0,1,0,0,1,0,False,True
193,0216_01,0.0,F/40/S,21.0,0.0,0.0,0.0018783752054472881,0.0,0.0,0.07947623585961132,Searla Garnes,0,1,0,0,1,0,0,1974.0,1,40,0,0,0,0,0,1,0,0,0,1,False,True
194,0217_01,0.0,F/47/P,38.0,0.0,0.10588399525371676,0.0,0.0,0.0012049268118529096,0.0,Prilly Shieldson,0,1,0,0,0,0,1,1544.0,1,47,0,0,0,0,0,1,0,0,1,0,False,True
195,0219_01,1.0,G/36/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica River,1,1,0,0,0,0,1,0.0,1,36,0,0,0,0,0,0,1,0,1,0,False,True
196,0220_01,1.0,G/37/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,1,1,0,0,0,0,1,0.0,7,37,0,0,0,0,0,0,1,0,1,0,True,False
197,0220_02,0.0,G/37/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,1,1,0,0,0,0,1,0.0,7,37,0,0,0,0,0,0,1,0,1,0,True,False
198,0220_03,1.0,G/37/P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,0,1,0,0,0,0,1,0.0,7,37,0,0,0,0,0,0,1,0,1,0,False,True
199,0220_04,0.0,E/10/P,25.0,0.0,0.008515390521393175,0.002817562808170932,0.0,0.0,0.0,Dont Wilsoney,0,1,0,0,0,0,1,0.0,7,10,0,0,0,0,1,0,0,0,1,0,False,True
200,0220_05,0.0,F/48/P,16.0,0.0,0.0,0.00010062724314896186,0.0,0.0,0.045539303029047365,Velyne Wilsoney,0,1,0,0,0,0,1,1102.0,7,48,0,0,0,0,0,1,0,0,1,0,False,True
201,0220_06,0.0,G/37/P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,0,1,0,0,1,0,0,0.0,7,37,0,0,0,0,0,0,1,0,1,0,True,False
202,0220_07,1.0,G/37/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,1,1,0,0,0,0,1,0.0,7,37,0,0,0,0,0,0,1,0,1,0,False,True
203,0221_01,0.0,E/13/S,21.0,0.0,0.15613875898652893,0.0,0.005065554231227652,0.0,0.0,Cowhex Blan,0,0,0,1,1,0,0,2356.0,7,13,0,0,0,0,1,0,0,0,0,1,False,True
204,0221_02,0.0,E/13/S,23.0,0.0,0.08480491379912054,0.002683393150638983,4.256768261535842e-05,8.925383791503035e-05,0.0,Yogark Reke,0,0,0,1,0,0,1,1298.0,7,13,0,0,0,0,1,0,0,0,0,1,False,True
205,0221_03,0.0,E/13/S,33.0,0.0,0.13492008096600824,0.00040250897259584744,0.008002724331687383,4.4626918957515175e-05,0.0,Jacks Reke,0,0,0,1,0,0,1,2134.0,7,13,0,0,0,0,1,0,0,0,0,1,False,True
206,0221_04,1.0,E/13/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,1,0,0,1,0,0,1,0.0,7,13,0,0,0,0,1,0,0,0,0,1,False,True
207,0221_05,0.0,E/13/S,41.0,0.0,0.08585188804355413,0.0,0.012812872467222885,0.0019189575151731524,0.04239008826088758,Panbug Reke,0,0,0,1,0,0,1,2597.0,7,13,0,0,0,0,1,0,0,0,0,1,False,True
208,0221_06,0.0,E/13/S,16.0,0.0,0.0638654289104488,0.0,0.009407457857994211,0.01044269903605855,0.0,Gran Reke,0,0,0,1,0,0,1,1370.0,7,13,0,0,0,0,1,0,0,0,0,1,False,True
209,0221_07,1.0,E/13/S,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,0,0,1,0,0,1,0.0,7,13,0,0,0,0,1,0,0,0,0,1,False,True
210,0222_01,0.0,F/41/S,20.0,0.0,0.09813638584490822,0.0,0.0,0.0004908961085326669,0.0,Gone Perte,0,0,0,1,0,0,1,1417.0,3,41,0,0,0,0,0,1,0,0,0,1,False,True
211,0222_02,1.0,F/41/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,1,0,0,1,0,0,1,0.0,3,41,0,0,0,0,0,1,0,0,0,1,False,True
212,0222_03,1.0,E/14/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,1,0,0,1,0,0,1,0.0,3,14,0,0,0,0,1,0,0,0,0,1,False,True
213,0223_01,0.0,G/35/S,21.0,0.0,0.0,6.708482876597457e-05,0.028307508939213348,0.0,0.00037293332780839516,Evan Sykess,0,1,0,0,0,0,1,676.0,1,35,0,0,0,0,0,0,1,0,0,1,False,True
214,0224_01,0.0,F/42/S,32.0,1.0,0.012633489216165283,0.0,0.0002128384130767921,0.07292038557657979,0.0,Blues Queen,0,0,0,1,0,0,1,1820.0,1,42,0,0,0,0,0,1,0,0,0,1,False,True
215,0225_01,1.0,G/38/P,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,1,0,0,0,1,0,0.0,1,38,0,0,0,0,0,0,1,0,1,0,False,True
216,0229_01,0.0,F/43/S,24.0,0.0,0.0002791931318489565,0.00023479690068091102,0.0,0.03181899321670832,0.0032735258774292462,Done Sellahaney,0,1,0,0,0,0,1,803.0,1,43,0,0,0,0,0,1,0,0,0,1,False,True
217,0231_01,0.0,F/44/S,30.0,0.0,0.005932854051790326,0.0,4.256768261535842e-05,0.0767583006069261,0.0,Krus Nate,0,0,0,1,0,0,1,1806.0,1,44,0,0,0,0,0,1,0,0,0,1,False,True
218,0232_01,1.0,G/36/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,0,1,0,0,0,1,0,1806.0,1,36,0,0,0,0,0,0,1,0,0,1,False,True
219,0233_01,0.0,F/45/S,32.0,0.0,0.003908703845885392,0.0,0.010897326749531755,0.06417350946090682,0.0,Teda Wist,0,0,0,1,0,0,1,1750.0,1,45,0,0,0,0,0,1,0,0,0,1,False,True
220,0234_01,0.0,F/50/P,43.0,0.0,0.003908703845885392,0.029785663972092712,0.0,0.0,0.0,Keitha Josey,0,1,0,0,0,0,1,1750.0,1,50,0,0,0,0,0,1,0,0,1,0,False,True
221,0237_01,1.0,B/11/P,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,0,1,0,0,0,1,0.0,1,11,0,1,0,0,0,0,0,0,1,0,False,True
222,0239_01,0.0,B/11/P,37.0,0.0,0.04446150624694632,0.0,0.0,0.004105676544091396,0.01321841461898645,Diedow Resty,0,0,0,1,0,0,1,1048.0,1,11,0,1,0,0,0,0,0,0,1,0,False,True
223,0240_01,1.0,F/52/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,0,0,1,0,0,1,0.0,1,52,0,0,0,0,0,1,0,0,1,0,False,True
224,0241_01,0.0,E/11/P,33.0,0.0,0.0,0.04189447556435112,0.0,0.214744734023563,0.046243732648241,Alas Dischod,0,0,1,0,1,0,0,7177.0,1,11,0,0,0,0,1,0,0,0,1,0,False,True
225,0242_01,0.0,F/46/S,18.0,0.0,0.02184686256718085,3.3542414382987286e-05,0.02941426868721267,0.012629418064976795,0.0,Almone Sté,0,0,0,0,0,0,1,1288.0,1,46,0,0,0,0,0,1,0,0,0,1,False,True
226,0243_01,1.0,G/37/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,1,0,0,0,0,1,0.0,1,37,0,0,0,0,0,0,1,0,0,1,False,True
227,0244_01,1.0,G/37/S,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,1,0,0,1,0,0,1,0.0,2,37,0,0,0,0,0,0,1,0,0,1,False,True
228,0244_02,1.0,F/47/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,1,0,0,1,1,0,0,0.0,2,47,0,0,0,0,0,1,0,0,0,1,False,True
229,0245_01,0.0,C/6/P,46.0,0.0,0.0,0.11977996176164761,0.0,0.0,0.0002900592549620851,Glueba Repumparte,1,0,1,0,1,0,0,3578.0,2,6,0,0,1,0,0,0,0,0,1,0,False,True
230,0245_02,0.0,C/6/P,33.0,0.0,0.0,0.0028846476369369066,0.0338838753618253,0.026062120671188863,0.45216094144946756,Anchib Repumparte,0,0,1,0,0,0,1,12378.0,2,6,0,0,1,0,0,0,0,0,1,0,False,True
231,0246_01,0.0,D/8/P,21.0,0.0,0.20569553988971873,0.0,0.012216924910607866,0.0012049268118529096,0.0,Mele Sesa,0,0,0,1,0,0,1,3261.0,1,8,0,0,0,1,0,0,0,0,1,0,False,True
232,0248_01,0.0,C/10/S,33.0,0.0,0.0,3.3542414382987286e-05,0.0,0.3846840414137808,0.04404756971781378,Genifi Spanxibus,0,0,1,0,0,0,1,9684.0,1,10,0,0,1,0,0,0,0,0,0,1,False,True
233,0250_01,1.0,G/38/S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,0,1,0,0,0,1,0,9684.0,1,38,0,0,0,0,0,0,1,0,0,1,False,True
234,0251_01,1.0,C/11/S,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1,0,0,0,1,0,0,0.0,1,11,0,0,1,0,0,0,0,0,0,1,False,True
235,0252_01,0.0,F/53/P,30.0,0.0,0.023382424792350108,0.023311977996176163,0.023029116294908905,0.0,0.0,Leenny Byerry,0,1,0,0,0,0,1,1571.0,1,53,0,0,0,0,0,1,0,0,1,0,False,True
236,0253_01,0.0,G/42/P,29.0,0.0,0.018985132965729044,0.02062858484553718,0.0,0.0,4.1437036423155016e-05,Dawne Cardner,0,1,0,0,0,0,1,888.0,1,42,0,0,0,0,0,0,1,0,1,0,False,True
237,0254_01,0.0,F/54/P,21.0,0.0,0.04899839463949187,0.005769295273873813,0.017367614507066236,8.925383791503035e-05,0.0002486222185389301,Race Stenson,1,1,0,0,0,0,1,1290.0,1,54,0,0,0,0,0,1,0,0,1,0,False,True
238,0255_01,1.0,A/3/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,0,1,0,0,0,1,0.0,1,3,1,0,0,0,0,0,0,0,0,1,False,True
239,0257_01,0.0,F/49/S,21.0,0.0,0.11614434284916592,0.0,0.0,0.0,0.0,Errohs Berte,0,0,0,1,1,0,0,0.0,2,49,0,0,0,0,0,1,0,0,0,1,False,True
240,0257_02,1.0,F/49/S,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,0,0,1,0,0,1,0.0,2,49,0,0,0,0,0,1,0,0,0,1,False,True
241,0258_01,0.0,F/50/S,22.0,0.0,0.0,0.0,0.013323684658607185,0.013343448768297036,0.0038122073509302616,Feryla Cooperkins,0,1,0,0,0,0,1,704.0,1,50,0,0,0,0,0,1,0,0,0,1,False,True
242,0260_01,0.0,E/16/S,26.0,0.0,0.0,0.16133901318216884,0.0,0.043779007497322386,0.0851116728131604,Segino Inderly,0,0,1,0,0,0,1,7845.0,1,16,0,0,0,0,1,0,0,0,0,1,False,True
243,0261_01,0.0,F/56/P,26.0,0.0,0.004606686675507782,0.0009727300171066313,0.0,0.0,0.033273940247793475,Dord Bookerson,0,1,0,0,0,0,1,898.0,1,56,0,0,0,0,0,1,0,0,1,0,False,True
244,0263_01,1.0,G/43/P,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,1,0,0,0,0,1,0.0,1,43,0,0,0,0,0,0,1,0,1,0,False,True
245,0265_01,1.0,D/8/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,1,0,1,0,0,0,1,0.0,1,8,0,0,0,1,0,0,0,0,0,1,False,True
246,0267_01,0.0,F/51/S,13.0,0.0,0.008236197389544217,0.0,0.0,0.03364869689396644,4.1437036423155016e-05,Lilace Sancockett,0,1,0,0,0,0,1,873.0,1,51,0,0,0,0,0,1,0,0,0,1,False,True
